enc	genome
12,4a	(2,0,{1,2},{},[(1,2,{0,1,3},{},[S_13,S_14,S_18,S_2⊕1,S_6]),(3,1,{0,2,3},{},[S_13,S_14,S_16,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_14,S_18,S_3,S_5,S_8]),(3,1,{0},{0},[S_2⊕1,S_3,S_5]),(3,2,{0,1,3},{},[S_1,S_14,S_18,S_1⊕1,S_2⊕1]),(3,2,{1,3},{},[S_1,S_12,S_1⊕1,S_8]),S_22,S_25])
17328a	(2,0,{1,2},{},[(1,2,{0,1,3},{},[S_13,S_14,S_18,S_5,S_6]),(1,2,{0,1,3},{},[S_18,S_21,S_23,S_6]),(1,4,{0,1,3},{},[S_18,S_5,S_6,S_7]),(3,1,{0,2,3},{},[S_16,S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_13,S_1⊕1,S_2⊕1,S_5,S_8]),(3,1,{0,3},{},[S_14,S_16,S_1⊕1,S_21,S_23,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_18,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,2,{1,3},{},[S_1⊕1,S_3⊕1,S_6,S_8]),S_1])
13728a	(2,0,{1,2},{},[(1,2,{0,1,3},{},[S_13,S_14,S_18,S_5,S_6]),(1,2,{0,1,3},{},[S_18,S_21,S_23,S_6]),(1,4,{0,1,3},{},[S_18,S_5,S_6,S_7]),(3,1,{0,3},{},[S_13,S_1⊕1,S_2⊕1,S_5,S_8]),(3,1,{0,3},{},[S_14,S_18,S_1⊕1,S_21,S_23,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_14,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,2,{0,1,3},{},[S_18,S_1⊕1,S_5,S_6]),(3,2,{0,3},{},[S_1,S_18,S_1⊕1,S_5,S_8]),S_1])
17283a	(2,0,{1,2},{},[(1,2,{0,1,3},{},[S_13,S_14,S_18,S_5,S_6]),(1,2,{1,3},{},[S_12,S_5,S_6]),(1,4,{0,1,3},{},[S_18,S_5,S_6,S_7]),(3,1,{0,3},{},[S_12,S_13,S_18,S_1⊕1,S_4,S_5]),(3,1,{0,3},{},[S_12,S_14,S_18,S_1⊕1,S_2⊕1,S_4,S_7]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_4]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,2,{0,1,3},{},[S_18,S_1⊕1,S_5,S_6]),S_1,S_28])
1,12a	(2,0,{1,2},{},[(1,2,{0,1,3},{},[S_13,S_14,S_18,S_5,S_6]),(1,4,{0,1,3},{},[S_1,S_14,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_13,S_14,S_16,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,2,{0,1,3},{},[S_1,S_14,S_18,S_1⊕1,S_2⊕1]),(3,4,{0,1,3},{},[S_14,S_18,S_1⊕1,S_5,S_6,S_7]),S_1,S_5⊕1])
4,12a	(2,0,{1,2},{},[(1,2,{0,1,3},{},[S_13,S_14,S_18,S_5,S_6]),(3,1,{0,2,3},{},[S_13,S_14,S_16,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_14,S_18,S_3,S_5,S_8]),(3,1,{0,3},{},[S_14,S_1⊕1,S_5,S_7,S_8]),(3,4,{0,1,3},{},[S_14,S_18,S_1⊕1,S_5,S_6,S_7]),S_1,S_20,S_30])
4,17a8	(2,0,{1,2},{},[(1,2,{0,1,3},{},[S_13,S_14,S_18,S_5,S_6]),(3,1,{0,3},{},[S_12,S_13,S_14,S_15,S_16,S_1⊕1,S_2⊕1,S_5]),(3,1,{0,3},{},[S_12,S_14,S_1⊕1,S_5,S_8]),(3,1,{0,3},{},[S_14,S_18,S_3,S_5,S_8]),(3,2,{0,1,3},{},[S_12,S_14,S_18,S_1⊕1,S_5,S_6]),S_1,S_30])
2,137a8	(2,0,{1,2},{},[(1,2,{0,1,3},{},[S_18,S_21,S_23,S_6]),(1,2,{1,3},{},[S_12,S_15,S_18,S_2⊕1,S_5,S_6]),(1,2,{1,3},{},[S_12,S_18,S_2⊕1,S_6]),(3,1,{0,3},{},[S_12,S_14,S_18,S_1⊕1,S_2⊕1,S_4,S_7]),(3,1,{0,3},{},[S_12,S_14,S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_12,S_14,S_1⊕1,S_21,S_2⊕1,S_4,S_7,S_8]),(3,1,{0},{0,2},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,1,{0},{0,2},[S_2⊕1,S_3]),(3,1,{3},{},[S_12,S_14,S_15,S_1⊕1,S_23,S_2⊕1,S_4,S_8]),(3,2,{0,1,3},{},[S_12,S_14,S_18,S_1⊕1,S_5,S_6]),(3,2,{0,3},{},[S_1,S_18,S_1⊕1,S_2⊕1,S_8]),(3,4,{0,1,3},{},[S_14,S_18,S_1⊕1,S_5,S_6,S_7]),S_1,S_28])
1327a8	(2,0,{1,2},{},[(1,2,{0,1,3},{},[S_18,S_21,S_23,S_6]),(1,2,{1,3},{},[S_12,S_15,S_18,S_2⊕1,S_5,S_6]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_12,S_1⊕1,S_21,S_2⊕1,S_8]),(3,1,{0,3},{},[S_18,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,2,{3},{},[S_1,S_15,S_1⊕1,S_5,S_8]),S_1,S_2])
2,132a	(2,0,{1,2},{},[(1,2,{0,1,3},{},[S_18,S_21,S_23,S_6]),(1,4,{0,1,3},{},[S_18,S_5,S_6,S_7]),(3,1,{0,2,3},{},[S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_14,S_18,S_1⊕1,S_21,S_23,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0},{0,2},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,2,{0,3},{},[S_1,S_18,S_1⊕1,S_2⊕1,S_8]),(3,4,{0,1,3},{},[S_14,S_18,S_1⊕1,S_5,S_6,S_7]),S_1,S_20])
1322a	(2,0,{1,2},{},[(1,2,{0,1,3},{},[S_18,S_21,S_23,S_6]),(1,4,{0,1,3},{},[S_18,S_5,S_6,S_7]),(3,1,{0,2,3},{},[S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,2,{0,3},{},[S_1,S_18,S_1⊕1,S_5,S_8]),S_1])
134a	(2,0,{1,2},{},[(1,2,{0,1,3},{},[S_18,S_21,S_23,S_6]),(1,4,{0,1,3},{},[S_18,S_5,S_6,S_7]),(3,1,{0,3},{},[S_18,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_18,S_1⊕1,S_2⊕1,S_3,S_7]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,2,{0,1,3},{},[S_18,S_1⊕1,S_5,S_6]),(3,2,{0,3},{},[S_1,S_18,S_1⊕1,S_5,S_8]),S_1])
3A|377a88A	(2,0,{1,2},{},[(1,2,{0,1},{},[S_1,S_21,S_2⊕1,S_3⊕1]),(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,1,{3},{},[S_12,S_16,S_1⊕1,S_21,S_23,S_2⊕1,S_5,S_8]),(3,2,{0,1,3},{},[S_1,S_1⊕1,S_21,S_3⊕1,S_8]),(3,2,{1,3},{},[S_1,S_12,S_1⊕1,S_3⊕1,S_5,S_8]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_5,S_8]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_5,S_8]),(3,4,{0,3},{},[S_1,S_16,S_3,S_5]),S_1,S_23⊕1,S_30,S_8⊕1])
2a,123	(2,0,{1,2},{},[(1,2,{1,3},{},[S_1,S_12,S_15,S_23,S_2⊕1,S_6]),(1,2,{1,3},{},[S_12,S_15,S_18,S_2⊕1,S_5,S_6]),(3,1,{3},{},[S_12,S_16,S_1⊕1,S_21,S_23,S_2⊕1,S_5,S_8]),(3,2,{1,3},{},[S_1,S_12,S_1⊕1,S_8]),(3,2,{3},{},[S_1,S_12,S_15,S_1⊕1,S_8]),(3,2,{3},{},[S_1,S_12,S_15,S_1⊕1]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_8]),(3,2,{3},{},[S_1,S_1⊕1,S_8]),S_1])
3a,277288	(2,0,{1,2},{},[(1,2,{1,3},{},[S_1,S_12,S_22,S_4]),(1,2,{3},{},[S_1,S_11,S_15,S_4]),(1,4,{1,2},{},[S_1,S_12,S_4,S_9]),(3,1,{0,3},{},[S_12,S_13,S_14,S_15,S_16,S_1⊕1,S_2⊕1,S_5]),(3,1,{0,3},{},[S_12,S_14,S_15,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0},{},[S_1⊕1,S_2⊕1,S_4,S_5]),(3,1,{3},{},[S_11,S_1⊕1,S_22,S_2⊕1,S_5,S_8,S_9]),(3,2,{1,3},{},[S_1,S_12,S_15,S_1⊕1,S_4,S_8]),S_1,S_4⊕1])
2,12,3a	(2,0,{1,2},{},[(1,2,{1,3},{},[S_1,S_12,S_22,S_4]),(1,4,{0,1,2,3},{},[S_1,S_14,S_4,S_7,S_9]),(3,1,{0,3},{},[S_12,S_14,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0},{},[S_1⊕1,S_2⊕1,S_4,S_5]),(3,1,{3},{},[S_1⊕1,S_22,S_2⊕1,S_5,S_8,S_9]),(3,2,{0,1,3},{},[S_12,S_14,S_18,S_1⊕1,S_5,S_6]),(3,2,{1,3},{},[S_1,S_12,S_1⊕1,S_8]),(3,4,{0,3},{},[S_1,S_14,S_1⊕1,S_4,S_7,S_8]),S_1,S_4⊕1,S_6])
3a,2748	(2,0,{1,2},{},[(1,2,{1,3},{},[S_1,S_12,S_22,S_4]),(1,4,{1,2},{},[S_1,S_12,S_4,S_9]),(3,1,{0,3},{},[S_12,S_14,S_15,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0},{},[S_1⊕1,S_2⊕1,S_4,S_5]),(3,1,{3},{},[S_12,S_16,S_18,S_1⊕1,S_5]),(3,1,{3},{},[S_1⊕1,S_22,S_2⊕1,S_5,S_8,S_9]),(3,2,{1,3},{},[S_1,S_12,S_15,S_1⊕1,S_4,S_8]),S_1,S_4⊕1])
4,4,3a	(2,0,{1,2},{},[(1,2,{1,3},{},[S_1,S_12,S_22,S_4]),(3,1,{0,3},{},[S_12,S_14,S_1⊕1,S_5,S_8]),(3,1,{0},{},[S_1⊕1,S_2⊕1,S_4,S_5]),(3,1,{3},{},[S_22,S_3,S_5,S_8]),(3,4,{0,3},{},[S_1,S_14,S_1⊕1,S_4,S_7,S_8]),S_25])
3A|777A888a	(2,0,{1,2},{},[(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(3,1,{0,3},{},[S_12,S_13,S_14,S_15,S_16,S_1⊕1,S_2⊕1,S_5]),(3,2,{0,3},{},[S_1,S_14,S_1⊕1,S_3⊕1,S_5,S_8]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_5,S_8]),(3,3,{2},{0,2},[S_2,S_2⊕1]),(3,4,{0,3},{},[S_1,S_16,S_3,S_5]),S_1,S_13⊕1,S_15⊕1,S_25,S_30])
3AB|37AB8a	(2,0,{1,2},{},[(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(3,1,{0},{},[S_1⊕1,S_2⊕1,S_4,S_5]),(3,1,{3},{},[S_12,S_15,S_16,S_18,S_1⊕1,S_4,S_5]),(3,2,{0,3},{},[S_1,S_18,S_1⊕1,S_5,S_8]),(3,2,{1,3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_8]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_5,S_8]),(3,2,{3},{},[S_1,S_15,S_1⊕1,S_5,S_8]),(3,4,{0,3},{},[S_1,S_16,S_3,S_5]),S_1,S_30])
3AB|77AB88a	(2,0,{1,2},{},[(1,2,{1,3},{},[S_1,S_12,S_2⊕1,S_3⊕1]),(3,1,{3},{},[S_12,S_16,S_18,S_1⊕1,S_5]),(3,2,{0,3},{},[S_1,S_18,S_1⊕1,S_5,S_8]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_2⊕1,S_5,S_8]),(3,4,{0,3},{},[S_1,S_16,S_3,S_5]),S_1,S_30])
4,a,2738	(2,0,{1,2},{},[(1,2,{1,3},{},[S_11,S_12,S_22,S_23,S_2⊕1,S_4,S_5,S_8]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,1,{0},{0},[S_2⊕1,S_3,S_5]),(3,1,{0},{},[S_1⊕1,S_2⊕1,S_4,S_5]),(3,1,{3},{},[S_11,S_1⊕1,S_22,S_2⊕1,S_5,S_8,S_9]),(3,1,{3},{},[S_12,S_1⊕1,S_22,S_23,S_2⊕1,S_4,S_5,S_8,S_9]),(3,1,{3},{},[S_1⊕1,S_22,S_2⊕1,S_4,S_5,S_8,S_9]),(3,1,{3},{},[S_22,S_3,S_5,S_8]),(3,3,{2},{0,2},[S_2,S_2⊕1]),(3,4,{1,3},{},[S_1⊕1,S_22,S_2⊕1,S_5,S_8,S_9]),(3,4,{3},{},[S_1,S_3,S_5,S_8]),S_1,S_22,S_25,S_30])
4,a,12	(2,0,{1,2},{},[(1,2,{1,3},{},[S_11,S_22,S_2⊕1,S_5,S_8]),(3,1,{0},{0},[S_2⊕1,S_3,S_5]),(3,1,{3},{},[S_11,S_1⊕1,S_22,S_2⊕1,S_5,S_8,S_9]),(3,1,{3},{},[S_1⊕1,S_22,S_2⊕1,S_5,S_8,S_9]),(3,1,{3},{},[S_22,S_3,S_5,S_8]),(3,3,{2},{0,2},[S_2,S_2⊕1]),(3,4,{1,3},{},[S_1⊕1,S_22,S_2⊕1,S_5,S_8,S_9]),S_1,S_22,S_25,S_30])
2a,3748	(2,0,{1,2},{},[(1,2,{1,3},{},[S_12,S_15,S_18,S_21,S_2⊕1,S_4,S_5,S_6,S_8]),(3,1,{3},{},[S_12,S_15,S_18,S_1⊕1,S_2⊕1,S_4,S_5,S_8]),(3,1,{3},{},[S_12,S_16,S_18,S_1⊕1,S_5]),(3,2,{1,3},{},[S_1,S_12,S_1⊕1,S_8]),(3,2,{3},{},[S_1,S_12,S_15,S_1⊕1]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_8]),S_1,S_8⊕1])
14,2a	(2,0,{1,2},{},[(1,2,{1,3},{},[S_12,S_15,S_18,S_2⊕1,S_5,S_6]),(3,1,{3},{},[S_12,S_16,S_18,S_1⊕1,S_5]),(3,2,{1,3},{},[S_1,S_12,S_1⊕1,S_8]),(3,2,{3},{},[S_1,S_12,S_15,S_1⊕1]),S_1])
2a,2758	(2,0,{1,2},{},[(1,2,{1,3},{},[S_12,S_21,S_23,S_2⊕1,S_6,S_8]),(1,2,{1,3},{},[S_12,S_21,S_2⊕1,S_4,S_6,S_8]),(3,1,{3},{},[S_12,S_14,S_15,S_1⊕1,S_23,S_2⊕1,S_4,S_8]),(3,2,{1,3},{},[S_1,S_12,S_1⊕1,S_8]),(3,2,{3},{},[S_1,S_12,S_15,S_1⊕1,S_8]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_8]),(3,2,{3},{},[S_1,S_1⊕1,S_8]),S_1,S_8⊕1])
2a,45	(2,0,{1,2},{},[(1,2,{1,3},{},[S_12,S_21,S_2⊕1,S_4,S_6,S_8]),(3,1,{3},{},[S_12,S_15,S_18,S_1⊕1,S_2⊕1,S_4,S_5,S_8]),(3,2,{1,3},{},[S_1,S_12,S_1⊕1,S_8]),(3,2,{3},{},[S_1,S_12,S_15,S_1⊕1]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_8]),S_1,S_8⊕1])
4,a,25	(2,0,{1,2},{},[(1,2,{1,3},{},[S_12,S_22,S_23,S_2⊕1,S_4,S_8]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,1,{0},{0},[S_2⊕1,S_3,S_5]),(3,1,{0},{},[S_1⊕1,S_2⊕1,S_4,S_5]),(3,1,{3},{},[S_12,S_1⊕1,S_22,S_23,S_2⊕1,S_4,S_5,S_8,S_9]),(3,1,{3},{},[S_1⊕1,S_22,S_2⊕1,S_4,S_8,S_9]),(3,3,{2},{0,2},[S_2,S_2⊕1]),(3,4,{1,3},{},[S_1⊕1,S_22,S_2⊕1,S_5,S_8,S_9]),(3,4,{3},{},[S_1,S_3,S_5,S_8]),S_1,S_22,S_25])
143a	(2,0,{1,2},{},[(1,2,{1,3},{},[S_12,S_5,S_6]),(1,4,{0,1,3},{},[S_18,S_5,S_6,S_7]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_4]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_4,S_5,S_7]),(3,2,{0,1,3},{},[S_18,S_1⊕1,S_5,S_6]),S_1,S_28,S_30])
0,2,2,a	(2,0,{1,2},{},[(1,2,{1,3},{},[S_22,S_5,S_8]),(3,1,{3},{},[S_1⊕1,S_22,S_2⊕1,S_5,S_8,S_9]),(3,2,{0},{0,1},[S_1⊕1,S_2⊕1,S_5]),(3,4,{2,3},{},[S_1,S_1⊕1,S_2⊕1,S_8,S_9]),S_9])
6,33a	(2,0,{1,2},{},[(1,2,{3},{},[S_1,S_11,S_15,S_4]),(3,1,{0},{2},[S_2⊕1,S_3]),(3,1,{3},{},[S_12,S_15,S_16,S_18,S_1⊕1,S_4,S_5]),(3,2,{3},{},[S_1,S_15,S_1⊕1]),S_1,S_12⊕1])
3ABC|3a,ABC	(2,0,{1,2},{},[(1,2,{3},{},[S_1,S_11,S_15,S_4]),(3,1,{0},{},[S_1⊕1,S_2⊕1,S_4,S_5]),(3,1,{3},{},[S_11,S_1⊕1,S_2⊕1,S_5,S_8]),(3,2,{3},{},[S_1,S_15,S_1⊕1,S_5,S_8]),S_1,S_4⊕1,S_8⊕1])
5,6a	(2,0,{1,2},{},[(1,3,{0,1},{},[S_1,S_2⊕1,S_6,S_7]),(3,1,{0,3},{},[S_16,S_18,S_1⊕1,S_2⊕1,S_7]),(3,2,{0,1,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_4,S_5,S_6,S_8]),(3,4,{0,1},{},[S_16,S_18,S_1⊕1,S_21,S_2⊕1,S_8]),S_1,S_2])
3AB|AB,22a	(2,0,{1,2},{},[(1,3,{0,1},{},[S_1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_14,S_1⊕1,S_5,S_7,S_8]),(3,2,{0,3},{},[S_1,S_14,S_1⊕1,S_3⊕1,S_5,S_8]),(3,2,{3},{},[S_1,S_1⊕1,S_8]),S_1,S_20,S_30])
2,6,3a	(2,0,{1,2},{},[(1,4,{0,1,2,3},{},[S_1,S_14,S_4,S_7,S_9]),(3,1,{0,3},{},[S_12,S_14,S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{3},{},[S_1⊕1,S_2⊕1,S_8,S_9]),(3,2,{1,3},{},[S_1,S_12,S_15,S_1⊕1,S_4,S_8]),(3,2,{3},{},[S_1,S_15,S_1⊕1]),S_1,S_4⊕1,S_6])
34,22a	(2,0,{1,2},{},[(1,4,{0,1,3},{},[S_1,S_14,S_2⊕1,S_6,S_7]),(1,4,{0,1,3},{},[S_1,S_14,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_21,S_2⊕1,S_5,S_7,S_8]),(3,1,{0,2,3},{},[S_14,S_16,S_18,S_1⊕1,S_5,S_7]),(3,1,{0,3},{},[S_14,S_16,S_1⊕1,S_21,S_23,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_14,S_1⊕1,S_5,S_7,S_8]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,2,{3},{},[S_1,S_12,S_15,S_1⊕1,S_8]),(3,4,{0,1,3},{},[S_1,S_1⊕1,S_5,S_7,S_8]),S_20])
223,22a	(2,0,{1,2},{},[(1,4,{0,1,3},{},[S_1,S_14,S_2⊕1,S_6,S_7]),(1,4,{0,1,3},{},[S_1,S_14,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_12,S_14,S_1⊕1,S_21,S_2⊕1,S_5,S_7,S_8]),(3,1,{0,2,3},{},[S_14,S_16,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_14,S_16,S_1⊕1,S_21,S_23,S_2⊕1,S_7,S_8]),(3,1,{0},{0},[S_2⊕1,S_3,S_5]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_8]),(3,4,{0,1,3},{},[S_1,S_1⊕1,S_5,S_7,S_8]),S_20])
23,6a	(2,0,{1,2},{},[(1,4,{0,1,3},{},[S_1,S_14,S_2⊕1,S_6,S_7]),(3,1,{0,3},{},[S_14,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_16,S_18,S_1⊕1,S_2⊕1,S_7]),(3,2,{0,1,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_4,S_5,S_6,S_8]),(3,4,{0,1},{},[S_16,S_18,S_1⊕1,S_21,S_2⊕1,S_8]),S_1,S_2])
22a,2728	(2,0,{1,2},{},[(1,4,{0,1,3},{},[S_1,S_14,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_13,S_14,S_16,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,2,3},{},[S_14,S_16,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_14,S_1⊕1,S_5,S_7,S_8]),(3,1,{0},{0},[S_2⊕1,S_3,S_5]),(3,2,{3},{},[S_1,S_12,S_1⊕1,S_8]),S_20])
6,22a	(2,0,{1,2},{},[(1,4,{0,1,3},{},[S_1,S_14,S_2⊕1,S_7]),(3,1,{0,2,3},{},[S_14,S_16,S_18,S_1⊕1,S_5,S_7]),(3,1,{0},{2},[S_2⊕1,S_3]),(3,2,{3},{},[S_1,S_15,S_1⊕1]),S_20])
AB|1,3AaB	(2,0,{1,2},{},[(1,4,{0,1,3},{},[S_1,S_14,S_2⊕1,S_7]),(3,1,{0,3},{},[S_14,S_18,S_1⊕1,S_21,S_23,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_16,S_18,S_1⊕1,S_21,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_16,S_18,S_1⊕1,S_2⊕1,S_7]),(3,2,{0,1,3},{},[S_1,S_14,S_18,S_1⊕1,S_2⊕1]),S_1,S_2,S_8⊕1])
1,232a	(2,0,{1,2},{},[(1,4,{0,1,3},{},[S_1,S_14,S_2⊕1,S_7]),(3,1,{0,3},{},[S_14,S_18,S_1⊕1,S_21,S_23,S_2⊕1,S_7,S_8]),(3,1,{0,3},{},[S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_1⊕1,S_21,S_2⊕1,S_7,S_8]),S_1,S_2,S_8⊕1])
1,6a	(2,0,{1,2},{},[(1,4,{0,1,3},{},[S_1,S_14,S_2⊕1,S_7]),(3,1,{0,3},{},[S_14,S_18,S_1⊕1,S_2⊕1,S_5,S_7]),(3,1,{0,3},{},[S_16,S_18,S_1⊕1,S_2⊕1,S_7]),S_1,S_2])
2728738a	(2,0,{1,2},{},[(1,4,{0,1,3},{},[S_12,S_18,S_2⊕1,S_4,S_5,S_6,S_7,S_8]),(3,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_4,S_7]),(3,1,{0,2,3},{},[S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_4,S_5,S_7]),(3,1,{0,3},{},[S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0,3},{},[S_18,S_1⊕1,S_5,S_7]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,1,{0},{0},[S_1⊕1,S_2⊕1,S_3,S_5]),(3,2,{0,1,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_4,S_5,S_6,S_8]),(3,2,{0,3},{},[S_1,S_18,S_1⊕1,S_5,S_8]),(3,4,{0,1,3},{},[S_1,S_1⊕1,S_2⊕1,S_7,S_8]),S_1,S_20,S_4⊕1])
376a8	(2,0,{1,2},{},[(1,4,{0,1,3},{},[S_12,S_18,S_2⊕1,S_4,S_5,S_6,S_7,S_8]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_4]),(3,1,{0,3},{},[S_18,S_1⊕1,S_2⊕1,S_3,S_7]),(3,1,{0,3},{},[S_18,S_1⊕1,S_5,S_7]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,1,{0},{},[S_1⊕1,S_2⊕1,S_4,S_5]),(3,4,{0,3},{},[S_1,S_18,S_2⊕1,S_3,S_8]),S_1,S_30])
27285a	(2,0,{1,2},{},[(1,4,{0,1,3},{},[S_12,S_2⊕1,S_4,S_6,S_7,S_8]),(3,1,{0,2,3},{},[S_12,S_1⊕1,S_2⊕1,S_4,S_7]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_4,S_5,S_7]),(3,1,{0,3},{},[S_18,S_1⊕1,S_2⊕1,S_7]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,2,{0,1,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_4,S_6,S_8]),(3,2,{0,3},{},[S_1,S_18,S_1⊕1,S_5,S_8]),(3,4,{0,1,3},{},[S_1,S_1⊕1,S_2⊕1,S_7,S_8]),S_1,S_20,S_4⊕1])
336a	(2,0,{1,2},{},[(1,4,{0,1,3},{},[S_12,S_2⊕1,S_4,S_6,S_7,S_8]),(3,1,{0,3},{},[S_12,S_13,S_18,S_1⊕1,S_4,S_5]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_4]),(3,1,{0,3},{},[S_18,S_1⊕1,S_5,S_7]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,1,{0},{},[S_1⊕1,S_2⊕1,S_4,S_5]),(3,4,{0,3},{},[S_1,S_18,S_2⊕1,S_3,S_8]),S_1])
56a	(2,0,{1,2},{},[(1,4,{0,1,3},{},[S_12,S_2⊕1,S_4,S_6,S_7,S_8]),(3,1,{0,3},{},[S_12,S_18,S_1⊕1,S_2⊕1,S_4]),(3,1,{0,3},{},[S_18,S_1⊕1,S_5,S_7]),(3,1,{0},{0,2},[S_2⊕1,S_3,S_5]),(3,1,{0},{},[S_1⊕1,S_2⊕1,S_4,S_5]),(3,4,{0,3},{},[S_1,S_18,S_2⊕1,S_3,S_8]),S_1])
